-1307
-1300
-1295
-1300
-1310
-1307
-1295
-1305
-1312
-1310
-1312
-1312
-1332
-1312
-1317
-1295
-1307
-1310
-1295
-1312
-1325
-1286
-1283
-1292
-1342
-1352
-1365
-1360
-1357
-1357
-1365
-1360
-1365
-1360
-1327
-1325
-1315
-1290
-1290
-1295
-1278
-1281
-1297
-1297
-1307
-1315
-1320
-1332
-1380
-1410
-1430
-1451
-1503
-1528
-1583
-1598
-1642
-1682
-1717
-1740
-1783
-1816
-1841
-1858
-1886
-1913
-1957
-1995
-2025
-2060
-2070
-2113
-2128
-2141
-2146
-2173
-2181
-2188
-2213
-2218
-2228
-2173
-2196
-2198
-2206
-2208
-2191
-2143
-2133
-2121
-2096
-2067
-2027
-2010
-1950
-1896
-1851
-1846
-1838
-1791
-1750
-1705
-1662
-1627
-1588
-1576
-1536
-1521
-1488
-1486
-1471
-1466
-1463
-1456
-1435
-1422
-1397
-1385
-1370
-1365
-1350
-1325
-1327
-1322
-1292
-1292
-1295
-1281
-1273
-1258
-1263
-1248
-1228
-1221
-1193
-1138
-987
-682
-1273
-1327
-1322
